EURINR26703114.5PE            ,OPTCUR,EURINR    ,03072026,00114.5000,PE,00,N,P,000000005.0250000,000000000.0000000,000000000.0000000,000000000.0000000,000000005.0250000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703114.75CE           ,OPTCUR,EURINR    ,03072026,00114.7500,CE,00,N,P,000000000.3625000,000000000.0000000,000000000.0000000,000000000.0000000,000000000.3625000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703114.75PE           ,OPTCUR,EURINR    ,03072026,00114.7500,PE,00,N,P,000000005.1025000,000000000.0000000,000000000.0000000,000000000.0000000,000000005.1025000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703114CE              ,OPTCUR,EURINR    ,03072026,00114.0000,CE,00,N,P,000000000.4625000,000000000.0000000,000000000.0000000,000000000.0000000,000000000.4625000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703114PE              ,OPTCUR,EURINR    ,03072026,00114.0000,PE,00,N,P,000000004.6125000,000000000.0000000,000000000.0000000,000000000.0000000,000000004.6125000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703115CE              ,OPTCUR,EURINR    ,03072026,00115.0000,CE,00,N,P,000000000.3275000,000000000.0000000,000000000.0000000,000000000.0000000,000000000.3275000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703115PE              ,OPTCUR,EURINR    ,03072026,00115.0000,PE,00,N,P,000000005.3150000,000000000.0000000,000000000.0000000,000000000.0000000,000000005.3150000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703FUT                ,FUTCUR,EURINR    ,03072026,00000.0000,  ,00,N,P,000000109.0225000,000000000.0000000,000000000.0000000,000000000.0000000,000000109.0225000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26710104.25CE           ,OPTCUR,EURINR    ,10072026,00104.2500,CE,00,N,P,000000006.7925000,000000000.0000000,000000000.0000000,000000000.0000000,000000006.7925000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26710104.25PE           ,OPTCUR,EURINR    ,10072026,00104.2500,PE,00,N,P,000000000.1475000,000000000.0000000,000000000.0000000,000000000.0000000,000000000.1475000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
